Filename,Image_Type,Pair,Predicted_Engagement,Predicted_Cross_Prob,Reason
presenting_1772191566562_raw.jpg,Depth,"[1, 2]",medium,0.3,The two people are close and may be talking.
presenting_1772191566562_raw.jpg,Depth,"[1, 3]",medium,0.3,The two people are close and may be talking.
presenting_1772191566562_raw.jpg,Depth,"[2, 3]",medium,0.3,The two people are close and may be talking.
presenting_1772191582585_raw.jpg,Raw,"[1, 2]",high,0.1,"The two people are standing close and facing each other, indicating a conversation."
presenting_1772191582585_raw.jpg,Raw,"[1, 3]",low,0.7,The person on the left is not directly facing the seated person.
presenting_1772191582585_raw.jpg,Raw,"[1, 4]",low,0.7,The person on the left is not directly facing the standing person.
presenting_1772191582585_raw.jpg,Raw,"[2, 3]",low,0.7,The person in the middle is not directly facing the seated person.
presenting_1772191582585_raw.jpg,Raw,"[2, 4]",low,0.7,The person in the middle is not directly facing the standing person.
presenting_1772191582585_raw.jpg,Raw,"[3, 4]",medium,0.4,"The seated person and the standing person are facing each other, suggesting a conversation."
presenting_1772191582585_raw.jpg,Annotated,"[1, 2]",medium,0.3,"People 1 and 2 are standing close and facing the same direction, indicating a possible conversation."
presenting_1772191582585_raw.jpg,Annotated,"[3, 4]",medium,0.3,"People 3 and 4 are standing close to each other, indicating a possible conversation."
presenting_1772191582585_raw.jpg,Annotated,"[1, 3]",low,0.7,People 1 and 3 are far apart and not facing each other.
presenting_1772191582585_raw.jpg,Annotated,"[1, 4]",low,0.7,People 1 and 4 are far apart and not facing each other.
presenting_1772191582585_raw.jpg,Annotated,"[2, 3]",low,0.7,People 2 and 3 are far apart and not facing each other.
presenting_1772191582585_raw.jpg,Annotated,"[2, 4]",low,0.7,People 2 and 4 are far apart and not facing each other.
presenting_1772191582585_raw.jpg,Grayscale,"[1, 2]",medium,0.3,"People 1 and 2 are standing close and facing each other, so they might be talking."
presenting_1772191582585_raw.jpg,Grayscale,"[3, 4]",medium,0.4,"People 3 and 4 are close to each other, so they might be talking."
presenting_1772191582585_raw.jpg,Grayscale,"[3, 1]",low,0.7,People 3 and 1 are far apart and not facing each other.
presenting_1772191582585_raw.jpg,Grayscale,"[3, 2]",low,0.7,People 3 and 2 are far apart and not facing each other.
presenting_1772191582585_raw.jpg,Grayscale,"[4, 1]",low,0.7,People 4 and 1 are far apart and not facing each other.
presenting_1772191582585_raw.jpg,Grayscale,"[4, 2]",low,0.7,People 4 and 2 are far apart and not facing each other.
presenting_1772191582585_raw.jpg,Depth,"[1, 2]",low,0.7,The people are far apart and not facing each other.
presenting_1772191586383_raw.jpg,Raw,"[1, 2]",high,0.1,"People 1 and 2 are close and facing each other, indicating a conversation."
presenting_1772191586383_raw.jpg,Raw,"[1, 3]",low,0.7,People 1 and 3 are not interacting and are far apart.
presenting_1772191586383_raw.jpg,Raw,"[1, 4]",low,0.8,People 1 and 4 are not interacting and are far apart.
presenting_1772191586383_raw.jpg,Raw,"[2, 3]",low,0.7,People 2 and 3 are not interacting and are far apart.
presenting_1772191586383_raw.jpg,Raw,"[2, 4]",low,0.8,People 2 and 4 are not interacting and are far apart.
presenting_1772191586383_raw.jpg,Raw,"[3, 4]",low,0.6,People 3 and 4 are not interacting but are in the same general area.
presenting_1772191586383_raw.jpg,Annotated,"[1, 2]",medium,0.3,People 1 and 2 are standing close and facing the same direction.
presenting_1772191586383_raw.jpg,Annotated,"[1, 3]",low,0.7,People 1 and 3 are not facing each other.
presenting_1772191586383_raw.jpg,Annotated,"[1, 4]",low,0.8,People 1 and 4 are not facing each other.
presenting_1772191586383_raw.jpg,Annotated,"[2, 3]",low,0.7,People 2 and 3 are not facing each other.
presenting_1772191586383_raw.jpg,Annotated,"[2, 4]",low,0.8,People 2 and 4 are not facing each other.
presenting_1772191586383_raw.jpg,Annotated,"[3, 4]",low,0.6,People 3 and 4 are close to each other but not facing each other.
presenting_1772191586383_raw.jpg,Grayscale,"[1, 2]",high,0.2,People 1 and 2 are very close and facing each other.
presenting_1772191586383_raw.jpg,Grayscale,"[1, 3]",low,0.7,People 1 and 3 are not facing each other and are separated by some distance.
presenting_1772191586383_raw.jpg,Grayscale,"[1, 4]",low,0.8,People 1 and 4 are not facing each other and are separated by some distance.
presenting_1772191586383_raw.jpg,Grayscale,"[2, 3]",low,0.7,People 2 and 3 are not facing each other and are separated by some distance.
presenting_1772191586383_raw.jpg,Grayscale,"[2, 4]",low,0.8,People 2 and 4 are not facing each other and are separated by some distance.
presenting_1772191586383_raw.jpg,Grayscale,"[3, 4]",low,0.6,People 3 and 4 are close but not facing each other.
presenting_1772191586383_raw.jpg,Depth,"[1, 2]",medium,0.3,The two people are facing each other and may be talking.
presenting_1772191592938_raw.jpg,Raw,"[1, 2]",high,0.1,"People 1 and 2 are close and facing each other, indicating a conversation."
presenting_1772191592938_raw.jpg,Raw,"[1, 3]",low,0.7,People 1 and 3 are not facing each other and are relatively far apart.
presenting_1772191592938_raw.jpg,Raw,"[1, 4]",low,0.7,People 1 and 4 are not facing each other and are relatively far apart.
presenting_1772191592938_raw.jpg,Raw,"[2, 3]",low,0.7,People 2 and 3 are not facing each other and are relatively far apart.
presenting_1772191592938_raw.jpg,Raw,"[2, 4]",low,0.7,People 2 and 4 are not facing each other and are relatively far apart.
presenting_1772191592938_raw.jpg,Raw,"[3, 4]",medium,0.4,People 3 and 4 are facing each other and may be engaged in a conversation.
presenting_1772191592938_raw.jpg,Annotated,"[1, 2]",low,0.7,They are standing close but not directly facing each other.
presenting_1772191592938_raw.jpg,Annotated,"[1, 3]",low,0.8,They are not facing each other and are relatively far apart.
presenting_1772191592938_raw.jpg,Annotated,"[1, 4]",low,0.9,They are not facing each other and are relatively far apart.
presenting_1772191592938_raw.jpg,Annotated,"[2, 3]",low,0.8,They are not facing each other and are relatively far apart.
presenting_1772191592938_raw.jpg,Annotated,"[2, 4]",low,0.9,They are not facing each other and are relatively far apart.
presenting_1772191592938_raw.jpg,Annotated,"[3, 4]",medium,0.4,"They are close and facing each other, suggesting a conversation."
presenting_1772191592938_raw.jpg,Grayscale,"[1, 2]",medium,0.3,"They are standing close and facing the same direction, suggesting a conversation."
presenting_1772191592938_raw.jpg,Grayscale,"[3, 4]",low,0.7,"They are not facing each other, suggesting a low engagement."
presenting_1772191592938_raw.jpg,Grayscale,"[1, 3]",low,0.8,They are far apart and not facing each other.
presenting_1772191592938_raw.jpg,Grayscale,"[1, 4]",low,0.8,They are far apart and not facing each other.
presenting_1772191592938_raw.jpg,Grayscale,"[2, 3]",low,0.8,They are far apart and not facing each other.
presenting_1772191592938_raw.jpg,Grayscale,"[2, 4]",low,0.8,They are far apart and not facing each other.
presenting_1772191592938_raw.jpg,Depth,"[1, 2]",high,0.1,"The two people are very close together, indicating a high engagement."
presenting_1772191595009_raw.jpg,Raw,"[1, 2]",medium,0.2,"People 1 and 2 are standing close and facing each other, indicating a conversation."
presenting_1772191595009_raw.jpg,Raw,"[1, 3]",low,0.7,"People 1 and 3 are not facing each other, suggesting low engagement."
presenting_1772191595009_raw.jpg,Raw,"[1, 4]",low,0.8,"People 1 and 4 are not facing each other, suggesting low engagement."
presenting_1772191595009_raw.jpg,Raw,"[2, 3]",low,0.7,"People 2 and 3 are not facing each other, suggesting low engagement."
presenting_1772191595009_raw.jpg,Raw,"[2, 4]",low,0.8,"People 2 and 4 are not facing each other, suggesting low engagement."
presenting_1772191595009_raw.jpg,Raw,"[3, 4]",medium,0.3,"People 3 and 4 are facing each other, indicating a conversation."
presenting_1772191595009_raw.jpg,Annotated,"[1, 2]",medium,0.3,"The two people are standing close and facing the same direction, suggesting a possible conversation."
presenting_1772191595009_raw.jpg,Annotated,"[1, 3]",low,0.7,The two people are not facing each other and are relatively far apart.
presenting_1772191595009_raw.jpg,Annotated,"[1, 4]",low,0.7,The two people are not facing each other and are relatively far apart.
presenting_1772191595009_raw.jpg,Annotated,"[2, 3]",low,0.7,The two people are not facing each other and are relatively far apart.
presenting_1772191595009_raw.jpg,Annotated,"[2, 4]",low,0.7,The two people are not facing each other and are relatively far apart.
presenting_1772191595009_raw.jpg,Annotated,"[3, 4]",medium,0.4,"The two people are relatively close and facing each other, suggesting a possible conversation."
presenting_1772191595009_raw.jpg,Grayscale,"[1, 2]",medium,0.3,"They are standing close and facing the same direction, suggesting a conversation."
presenting_1772191595009_raw.jpg,Grayscale,"[3, 4]",medium,0.3,"They are facing each other, suggesting a conversation."
presenting_1772191595009_raw.jpg,Grayscale,"[1, 3]",low,0.7,They are far apart and not facing each other.
presenting_1772191595009_raw.jpg,Grayscale,"[1, 4]",low,0.7,They are far apart and not facing each other.
presenting_1772191595009_raw.jpg,Grayscale,"[2, 3]",low,0.7,They are far apart and not facing each other.
presenting_1772191595009_raw.jpg,Grayscale,"[2, 4]",low,0.7,They are far apart and not facing each other.
presenting_1772191595009_raw.jpg,Depth,"[1, 2]",high,0.1,"The two people on the left are very close, suggesting a personal conversation."
presenting_1772191595009_raw.jpg,Depth,"[1, 3]",low,0.7,"The people are far apart, so the robot can probably cross."
presenting_1772191595009_raw.jpg,Depth,"[2, 3]",low,0.7,"The people are far apart, so the robot can probably cross."
presenting_1772191597646_raw.jpg,Raw,"[1, 2]",medium,0.3,"The two people are standing close and facing the same direction, indicating a possible conversation."
presenting_1772191597646_raw.jpg,Raw,"[1, 3]",low,0.7,The people are not facing each other and are relatively far apart.
presenting_1772191597646_raw.jpg,Raw,"[1, 4]",low,0.7,The people are not facing each other and are relatively far apart.
presenting_1772191597646_raw.jpg,Raw,"[2, 3]",low,0.7,The people are not facing each other and are relatively far apart.
presenting_1772191597646_raw.jpg,Raw,"[2, 4]",low,0.7,The people are not facing each other and are relatively far apart.
presenting_1772191597646_raw.jpg,Raw,"[3, 4]",low,0.6,The people are not facing each other but are in the same general area.
presenting_1772191597646_raw.jpg,Annotated,"[1, 2]",medium,0.3,They are standing close and may be talking.
presenting_1772191597646_raw.jpg,Annotated,"[1, 3]",low,0.7,They are far apart and not facing each other.
presenting_1772191597646_raw.jpg,Annotated,"[1, 4]",low,0.7,They are far apart and not facing each other.
presenting_1772191597646_raw.jpg,Annotated,"[2, 3]",low,0.7,They are far apart and not facing each other.
presenting_1772191597646_raw.jpg,Annotated,"[2, 4]",low,0.7,They are far apart and not facing each other.
presenting_1772191597646_raw.jpg,Annotated,"[3, 4]",medium,0.4,They are standing close and may be talking.
presenting_1772191597646_raw.jpg,Grayscale,"[1, 2]",medium,0.3,The two people are standing close to each other.
presenting_1772191597646_raw.jpg,Grayscale,"[3, 4]",medium,0.4,The two people are standing close to each other.
presenting_1772191597646_raw.jpg,Grayscale,"[1, 3]",low,0.7,The two people are far away from each other.
presenting_1772191597646_raw.jpg,Grayscale,"[1, 4]",low,0.7,The two people are far away from each other.
presenting_1772191597646_raw.jpg,Grayscale,"[2, 3]",low,0.7,The two people are far away from each other.
presenting_1772191597646_raw.jpg,Grayscale,"[2, 4]",low,0.7,The two people are far away from each other.
presenting_1772191597646_raw.jpg,Depth,"[1, 2]",medium,0.3,"The pair is close together, suggesting a medium level of engagement."
presenting_1772191597646_raw.jpg,Depth,"[1, 3]",medium,0.3,"The pair is close together, suggesting a medium level of engagement."
presenting_1772191597646_raw.jpg,Depth,"[2, 3]",medium,0.3,"The pair is close together, suggesting a medium level of engagement."
presenting_1772191611461_raw.jpg,Raw,"[1, 2]",medium,0.3,The two people on the left are close together and may be talking.
presenting_1772191611461_raw.jpg,Raw,"[1, 3]",low,0.7,The person on the left is not facing the person in the middle.
presenting_1772191611461_raw.jpg,Raw,"[1, 4]",low,0.8,The person on the left is not facing the person on the right.
presenting_1772191611461_raw.jpg,Raw,"[2, 3]",low,0.7,The person on the left is not facing the person in the middle.
presenting_1772191611461_raw.jpg,Raw,"[2, 4]",low,0.8,The person on the left is not facing the person on the right.
presenting_1772191611461_raw.jpg,Raw,"[3, 4]",medium,0.4,The two people on the right are close together and may be talking.
presenting_1772191611461_raw.jpg,Annotated,"[1, 2]",medium,0.3,The two people are standing close to each other.
presenting_1772191611461_raw.jpg,Annotated,"[1, 3]",low,0.7,The two people are not facing each other and are far apart.
presenting_1772191611461_raw.jpg,Annotated,"[1, 4]",low,0.7,The two people are not facing each other and are far apart.
presenting_1772191611461_raw.jpg,Annotated,"[2, 3]",low,0.7,The two people are not facing each other and are far apart.
presenting_1772191611461_raw.jpg,Annotated,"[2, 4]",low,0.7,The two people are not facing each other and are far apart.
presenting_1772191611461_raw.jpg,Annotated,"[3, 4]",medium,0.4,The two people are standing close to each other and facing each other.
presenting_1772191611461_raw.jpg,Grayscale,"[1, 2]",high,0.1,"They are standing very close and facing the same direction, indicating a conversation."
presenting_1772191611461_raw.jpg,Grayscale,"[1, 3]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191611461_raw.jpg,Grayscale,"[1, 4]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191611461_raw.jpg,Grayscale,"[2, 3]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191611461_raw.jpg,Grayscale,"[2, 4]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191611461_raw.jpg,Grayscale,"[3, 4]",medium,0.4,They are facing each other and appear to be talking.
presenting_1772191611461_raw.jpg,Depth,"[1, 2]",medium,0.3,"The pair is close together, suggesting a possible interaction."
presenting_1772191611461_raw.jpg,Depth,"[1, 3]",medium,0.3,"The pair is close together, suggesting a possible interaction."
presenting_1772191611461_raw.jpg,Depth,"[2, 3]",medium,0.3,"The pair is close together, suggesting a possible interaction."
presenting_1772191613977_raw.jpg,Raw,"[1, 2]",low,0.7,The two people are standing close but not directly facing each other.
presenting_1772191613977_raw.jpg,Raw,"[1, 3]",low,0.8,The two people are not facing each other and are relatively far apart.
presenting_1772191613977_raw.jpg,Raw,"[1, 4]",low,0.8,The two people are not facing each other and are relatively far apart.
presenting_1772191613977_raw.jpg,Raw,"[2, 3]",low,0.7,The two people are not facing each other and are relatively far apart.
presenting_1772191613977_raw.jpg,Raw,"[2, 4]",low,0.7,The two people are not facing each other and are relatively far apart.
presenting_1772191613977_raw.jpg,Raw,"[3, 4]",high,0.2,The two people are facing each other and appear to be engaged in conversation.
presenting_1772191613977_raw.jpg,Annotated,"[1, 2]",medium,0.3,They are standing close to each other and might be talking.
presenting_1772191613977_raw.jpg,Annotated,"[1, 3]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191613977_raw.jpg,Annotated,"[1, 4]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191613977_raw.jpg,Annotated,"[2, 3]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191613977_raw.jpg,Annotated,"[2, 4]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191613977_raw.jpg,Annotated,"[3, 4]",medium,0.4,They are facing each other and might be talking.
presenting_1772191613977_raw.jpg,Grayscale,"[1, 2]",high,0.1,They are standing very close and facing the same direction.
presenting_1772191613977_raw.jpg,Grayscale,"[1, 3]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191613977_raw.jpg,Grayscale,"[1, 4]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191613977_raw.jpg,Grayscale,"[2, 3]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191613977_raw.jpg,Grayscale,"[2, 4]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191613977_raw.jpg,Grayscale,"[3, 4]",medium,0.5,They are facing each other and are relatively close.
presenting_1772191613977_raw.jpg,Depth,"[1, 2]",medium,0.3,"The two people are close to each other, suggesting a possible conversation."
presenting_1772191613977_raw.jpg,Depth,"[1, 3]",low,0.6,"The two people are relatively far apart, suggesting a low engagement."
presenting_1772191613977_raw.jpg,Depth,"[2, 3]",medium,0.4,"The two people are relatively close, suggesting a possible interaction."
presenting_1772191617913_raw.jpg,Raw,"[1, 2]",low,0.7,"They are standing next to each other, but not directly interacting."
presenting_1772191617913_raw.jpg,Raw,"[1, 3]",low,0.7,They are standing at a distance and not interacting.
presenting_1772191617913_raw.jpg,Raw,"[1, 4]",low,0.7,They are standing at a distance and not interacting.
presenting_1772191617913_raw.jpg,Raw,"[1, 5]",low,0.7,They are standing at a distance and not interacting.
presenting_1772191617913_raw.jpg,Raw,"[2, 3]",low,0.7,"They are standing next to each other, but not directly interacting."
presenting_1772191617913_raw.jpg,Raw,"[2, 4]",low,0.7,They are standing at a distance and not interacting.
presenting_1772191617913_raw.jpg,Raw,"[2, 5]",low,0.7,They are standing at a distance and not interacting.
presenting_1772191617913_raw.jpg,Raw,"[3, 4]",low,0.7,They are standing at a distance and not interacting.
presenting_1772191617913_raw.jpg,Raw,"[3, 5]",low,0.7,They are standing at a distance and not interacting.
presenting_1772191617913_raw.jpg,Raw,"[4, 5]",high,0.1,They are actively talking to each other.
presenting_1772191617913_raw.jpg,Annotated,"[1, 2]",medium,0.3,They are standing close to each other.
presenting_1772191617913_raw.jpg,Annotated,"[1, 3]",low,0.7,They are not facing each other.
presenting_1772191617913_raw.jpg,Annotated,"[1, 4]",low,0.7,They are not facing each other.
presenting_1772191617913_raw.jpg,Annotated,"[2, 3]",low,0.7,They are not facing each other.
presenting_1772191617913_raw.jpg,Annotated,"[2, 4]",low,0.7,They are not facing each other.
presenting_1772191617913_raw.jpg,Annotated,"[3, 4]",high,0.2,They are facing each other and gesturing.
presenting_1772191617913_raw.jpg,Grayscale,"[1, 2]",low,0.7,They are standing close but not facing each other.
presenting_1772191617913_raw.jpg,Grayscale,"[1, 3]",low,0.8,They are not interacting and are far apart.
presenting_1772191617913_raw.jpg,Grayscale,"[1, 4]",low,0.8,They are not interacting and are far apart.
presenting_1772191617913_raw.jpg,Grayscale,"[2, 3]",low,0.8,They are not interacting and are far apart.
presenting_1772191617913_raw.jpg,Grayscale,"[2, 4]",low,0.8,They are not interacting and are far apart.
presenting_1772191617913_raw.jpg,Grayscale,"[3, 4]",high,0.2,They are facing each other and appear to be talking.
presenting_1772191617913_raw.jpg,Depth,"[1, 2]",high,0.1,"The pair is very close, indicating a strong social bond."
presenting_1772191617913_raw.jpg,Depth,"[1, 3]",medium,0.3,"The pair is relatively close, indicating a medium social bond."
presenting_1772191617913_raw.jpg,Depth,"[1, 4]",medium,0.4,"The pair is relatively close, indicating a medium social bond."
presenting_1772191617913_raw.jpg,Depth,"[2, 3]",high,0.2,"The pair is very close, indicating a strong social bond."
presenting_1772191617913_raw.jpg,Depth,"[2, 4]",medium,0.3,"The pair is relatively close, indicating a medium social bond."
presenting_1772191617913_raw.jpg,Depth,"[3, 4]",high,0.2,"The pair is very close, indicating a strong social bond."
presenting_1772191621202_raw.jpg,Raw,"[1, 2]",low,0.7,The people are not directly facing each other.
presenting_1772191621202_raw.jpg,Raw,"[1, 3]",low,0.7,The people are not directly facing each other.
presenting_1772191621202_raw.jpg,Raw,"[2, 3]",high,0.2,The people are facing each other and gesturing.
presenting_1772191621202_raw.jpg,Annotated,"[1, 2]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191621202_raw.jpg,Annotated,"[1, 3]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191621202_raw.jpg,Annotated,"[2, 3]",medium,0.4,They are facing each other and appear to be talking.
presenting_1772191621202_raw.jpg,Grayscale,"[1, 2]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191621202_raw.jpg,Grayscale,"[1, 3]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191621202_raw.jpg,Grayscale,"[2, 3]",medium,0.4,They are facing each other and appear to be talking.
presenting_1772191621202_raw.jpg,Depth,"[1, 2]",medium,0.3,"The two people are close together, so crossing is risky."
presenting_1772191621202_raw.jpg,Depth,"[1, 3]",medium,0.3,"The two people are close together, so crossing is risky."
presenting_1772191621202_raw.jpg,Depth,"[2, 3]",medium,0.4,"The two people are close together, so crossing is risky."
presenting_1772191624626_raw.jpg,Raw,"[1, 2]",low,0.7,"The two people are standing near each other, but not directly facing each other."
presenting_1772191624626_raw.jpg,Raw,"[1, 3]",low,0.7,"The two people are standing near each other, but not directly facing each other."
presenting_1772191624626_raw.jpg,Raw,"[1, 4]",low,0.7,"The two people are standing near each other, but not directly facing each other."
presenting_1772191624626_raw.jpg,Raw,"[2, 3]",low,0.6,"The two people are standing near each other, but not directly facing each other."
presenting_1772191624626_raw.jpg,Raw,"[2, 4]",high,0.2,The two people are physically interacting with each other.
presenting_1772191624626_raw.jpg,Raw,"[3, 4]",low,0.6,"The two people are standing near each other, but not directly facing each other."
presenting_1772191624626_raw.jpg,Annotated,"[1, 2]",low,0.6,"They are not facing each other, so the robot can probably cross."
presenting_1772191624626_raw.jpg,Annotated,"[1, 3]",low,0.6,"They are not facing each other, so the robot can probably cross."
presenting_1772191624626_raw.jpg,Annotated,"[2, 3]",medium,0.4,"They are close and one is gesturing, so the robot should be careful."
presenting_1772191624626_raw.jpg,Grayscale,"[1, 2]",low,0.7,They are not directly facing each other.
presenting_1772191624626_raw.jpg,Grayscale,"[1, 3]",low,0.7,They are not directly facing each other.
presenting_1772191624626_raw.jpg,Grayscale,"[2, 3]",medium,0.4,They are close and one is gesturing towards the other.
presenting_1772191624626_raw.jpg,Depth,"[1, 2]",medium,0.3,"The pair is close together, suggesting a possible conversation."
presenting_1772191624626_raw.jpg,Depth,"[1, 3]",medium,0.3,"The pair is close together, suggesting a possible conversation."
presenting_1772191624626_raw.jpg,Depth,"[2, 3]",medium,0.3,"The pair is close together, suggesting a possible conversation."
presenting_1772191627177_raw.jpg,Raw,"[1, 2]",medium,0.3,The people are close and may be talking.
presenting_1772191627177_raw.jpg,Raw,"[1, 3]",medium,0.3,The people are close and may be talking.
presenting_1772191627177_raw.jpg,Raw,"[2, 3]",high,0.1,The people are facing each other and actively gesturing.
presenting_1772191627177_raw.jpg,Annotated,"[1, 2]",low,0.7,They are standing close but not directly facing each other.
presenting_1772191627177_raw.jpg,Annotated,"[1, 3]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191627177_raw.jpg,Annotated,"[2, 3]",low,0.6,"They are not facing each other, but are closer together."
presenting_1772191627177_raw.jpg,Grayscale,"[1, 2]",medium,0.4,"They are standing close to each other, so there is a medium engagement."
presenting_1772191627177_raw.jpg,Grayscale,"[2, 3]",medium,0.4,"They are standing close to each other, so there is a medium engagement."
presenting_1772191627177_raw.jpg,Grayscale,"[1, 3]",medium,0.4,"They are standing close to each other, so there is a medium engagement."
presenting_1772191627177_raw.jpg,Depth,"[1, 2]",medium,0.3,"The people are close together, suggesting a possible interaction."
presenting_1772191627177_raw.jpg,Depth,"[1, 3]",medium,0.3,"The people are close together, suggesting a possible interaction."
presenting_1772191627177_raw.jpg,Depth,"[2, 3]",medium,0.3,"The people are close together, suggesting a possible interaction."
presenting_1772191632105_raw.jpg,Raw,"[1, 2]",high,0.1,"People 1 and 2 are close and facing each other, indicating a conversation."
presenting_1772191632105_raw.jpg,Raw,"[1, 3]",high,0.1,"People 1 and 3 are close and facing each other, indicating a conversation."
presenting_1772191632105_raw.jpg,Raw,"[1, 4]",low,0.7,Person 4 is further away and not directly engaged with person 1.
presenting_1772191632105_raw.jpg,Raw,"[2, 3]",high,0.1,"People 2 and 3 are close and facing each other, indicating a conversation."
presenting_1772191632105_raw.jpg,Raw,"[2, 4]",low,0.7,Person 4 is further away and not directly engaged with person 2.
presenting_1772191632105_raw.jpg,Raw,"[3, 4]",low,0.7,Person 4 is further away and not directly engaged with person 3.
presenting_1772191632105_raw.jpg,Annotated,"[1, 2]",high,0.1,People 1 and 2 are very close and likely engaged in conversation.
presenting_1772191632105_raw.jpg,Annotated,"[1, 3]",medium,0.4,People 1 and 3 are close and may be talking.
presenting_1772191632105_raw.jpg,Annotated,"[1, 4]",low,0.7,People 1 and 4 are far apart and not facing each other.
presenting_1772191632105_raw.jpg,Annotated,"[2, 3]",medium,0.4,People 2 and 3 are close and may be talking.
presenting_1772191632105_raw.jpg,Annotated,"[2, 4]",low,0.7,People 2 and 4 are far apart and not facing each other.
presenting_1772191632105_raw.jpg,Annotated,"[3, 4]",low,0.6,People 3 and 4 are not facing each other and are relatively far apart.
presenting_1772191632105_raw.jpg,Grayscale,"[1, 2]",medium,0.3,People 1 and 2 are close to each other and may be talking.
presenting_1772191632105_raw.jpg,Grayscale,"[1, 3]",low,0.7,People 1 and 3 are not facing each other.
presenting_1772191632105_raw.jpg,Grayscale,"[1, 4]",low,0.8,People 1 and 4 are not facing each other.
presenting_1772191632105_raw.jpg,Grayscale,"[2, 3]",low,0.7,People 2 and 3 are not facing each other.
presenting_1772191632105_raw.jpg,Grayscale,"[2, 4]",low,0.8,People 2 and 4 are not facing each other.
presenting_1772191632105_raw.jpg,Grayscale,"[3, 4]",low,0.6,People 3 and 4 are not facing each other.
presenting_1772191632105_raw.jpg,Depth,"[1, 2]",medium,0.3,"The people are close together, suggesting a possible interaction."
presenting_1772191632105_raw.jpg,Depth,"[1, 3]",medium,0.3,"The people are close together, suggesting a possible interaction."
presenting_1772191632105_raw.jpg,Depth,"[2, 3]",medium,0.3,"The people are close together, suggesting a possible interaction."
presenting_1772191634481_raw.jpg,Raw,"[1, 2]",medium,0.3,They are standing close and facing each other.
presenting_1772191634481_raw.jpg,Raw,"[1, 3]",medium,0.3,They are standing close and facing each other.
presenting_1772191634481_raw.jpg,Raw,"[1, 4]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191634481_raw.jpg,Raw,"[2, 3]",medium,0.3,They are standing close and facing each other.
presenting_1772191634481_raw.jpg,Raw,"[2, 4]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191634481_raw.jpg,Raw,"[3, 4]",low,0.7,They are not facing each other and are relatively far apart.
presenting_1772191634481_raw.jpg,Annotated,"[1, 2]",high,0.1,People 1 and 2 are very close and likely engaged in conversation.
presenting_1772191634481_raw.jpg,Annotated,"[1, 3]",medium,0.4,"People 1 and 3 are in the same group, but not directly facing each other."
presenting_1772191634481_raw.jpg,Annotated,"[1, 4]",low,0.7,People 1 and 4 are not facing each other and are further apart.
presenting_1772191634481_raw.jpg,Annotated,"[2, 3]",medium,0.4,"People 2 and 3 are in the same group, but not directly facing each other."
presenting_1772191634481_raw.jpg,Annotated,"[2, 4]",low,0.7,People 2 and 4 are not facing each other and are further apart.
presenting_1772191634481_raw.jpg,Annotated,"[3, 4]",low,0.6,People 3 and 4 are not facing each other and are somewhat apart.
presenting_1772191634481_raw.jpg,Grayscale,"[1, 2]",medium,0.3,People 1 and 2 are close and may be talking.
presenting_1772191634481_raw.jpg,Grayscale,"[1, 3]",low,0.7,People 1 and 3 are not facing each other.
presenting_1772191634481_raw.jpg,Grayscale,"[1, 4]",low,0.8,People 1 and 4 are far apart.
presenting_1772191634481_raw.jpg,Grayscale,"[2, 3]",low,0.7,People 2 and 3 are not facing each other.
presenting_1772191634481_raw.jpg,Grayscale,"[2, 4]",low,0.8,People 2 and 4 are far apart.
presenting_1772191634481_raw.jpg,Grayscale,"[3, 4]",low,0.6,People 3 and 4 are not facing each other.
presenting_1772191634481_raw.jpg,Depth,"[1, 2]",high,0.1,"The humans are very close, indicating a strong social bond."
presenting_1772191634481_raw.jpg,Depth,"[1, 3]",high,0.1,"The humans are very close, indicating a strong social bond."
presenting_1772191634481_raw.jpg,Depth,"[2, 3]",high,0.1,"The humans are very close, indicating a strong social bond."
presenting_1772191637777_raw.jpg,Raw,"[1, 2]",medium,0.2,People 1 and 2 are close and facing each other.
presenting_1772191637777_raw.jpg,Raw,"[1, 3]",medium,0.2,People 1 and 3 are close and facing each other.
presenting_1772191637777_raw.jpg,Raw,"[1, 4]",low,0.6,People 1 and 4 are not directly facing each other.
presenting_1772191637777_raw.jpg,Raw,"[2, 3]",high,0.1,People 2 and 3 are close and facing each other.
